lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source,population_density,ptal_score,ptal_category,accessibility_index,road_density_km_per_sqkm,building_density,gvi_z,imd_z,pop_density_z,ptal_z,road_density_z,building_density_z,log_pop_density,log_building_density,pop_density_tertile,pop_density_cat,ptal_cat_simple,building_density_tertile,building_density_cat
E01001580,Greenwich 021A,Greenwich,10.762,Q1_Least,80,18.991928100585938,18.890380859375,11.699149996238251,0.152587890625,44.17724609375,9.228515625,26.6632080078125,completed,measured,5516.7,4,Good,15.3370872172,14.433922785701,16.92751116,0.2323220354825314,-1.3197578886553112,-1.3162016563270458,0.0016546181840391264,-0.16521334303053642,-1.269637072299161,8.615716385774798,2.88633646928172,1,Low,Moderate,1,Low
E01001581,Greenwich 016A,Greenwich,20.417,Q2,78,14.861043294270834,12.310791015625,10.412642533820444,0.03662109375,41.19873046875,7.4615478515625,21.13037109375,completed,measured,7557.5,4,Good,17.4366328921,14.5524910723108,22.27397363,-0.16716585411406965,-0.38715517398413507,-0.9994912444417263,0.0016546181840391264,-0.15157522133172185,-0.709742957727757,8.930428036788763,3.147335724661268,1,Low,Moderate,1,Low
E01001582,Greenwich 021B,Greenwich,23.276,Q3,80,29.663314819335938,19.305419921875,27.71458728239726,1.031494140625,100,11.46697998046875,37.4969482421875,completed,measured,4481.1,2,Poor,6.30249545553,18.0620302487724,14.2267609,1.2643260634877236,-0.11099658659471089,-1.4769157402884514,-1.2874476166464521,0.2521037367091918,-1.5524659865552803,8.40784696558007,2.7230544653645232,1,Low,Poor,1,Low
E01001584,Greenwich 021D,Greenwich,8.831,Q1_Least,80,9.6816253662109375,7.1075439453125,9.610863151872335,0,35.345458984375,2.1728515625,12.97454833984375,completed,measured,4575.1,2,Poor,5.87587671669,8.8717694579473,15.46574386,-0.6680548487082258,-1.5062784315895466,-1.4623279420146273,-1.2874476166464521,-0.804990859939524,-1.4227167792521835,8.42860238596771,2.8012820930647293,1,Low,Poor,1,Low
E01001587,Greenwich 016D,Greenwich,12.083,Q1_Least,80,32.02911376953125,20.1385498046875,25.59893250969386,0.079345703125,95.15380859375,12.42828369140625,57.49664306640625,completed,measured,7222,2,Poor,8.66253118087,18.240745637258,25.4824266,1.4931167643028473,-1.192158905115112,-1.051557269131811,-1.2874476166464521,0.27266017964438144,-0.3737462225291011,8.885025658050846,3.276481365843023,1,Low,Poor,2,Medium
E01001588,Greenwich 012A,Greenwich,36.01,Q5_Most,80,25.578689575195313,22.4884033203125,14.364432342130527,0.341796875,74.652099609375,17.64068603515625,32.35931396484375,completed,measured,3244.4,2,Poor,9.16926686015,7.8011317247938,18.81525657,0.8693118243881041,1.1190151139358695,-1.6688384011952402,-1.2874476166464521,-0.9281392001710296,-1.0719479365764557,8.084993888105437,2.9864521748300814,1,Low,Poor,1,Low
E01001589,Greenwich 012B,Greenwich,27.748,Q4,80,14.806289672851563,13.0767822265625,9.876181161749145,0,50.091552734375,7.2113037109375,21.6796875,completed,measured,8798.7,3,Moderate,13.0457126826,25.143343426068,23.43967609,-0.1724609445593701,0.32096605866779565,-0.806870231489914,-0.6428964992312065,1.066620110865803,-0.5876678566010476,9.082472908976099,3.1962078809422465,1,Low,Moderate,1,Low
E01001590,Greenwich 014A,Greenwich,18.27,Q2,80,8.0141448974609375,5.8685302734375,7.626236434002803,0,29.6142578125,2.18658447265625,10.833740234375,completed,measured,10958.2,3,Moderate,14.0855107713,13.2717201653106,25.12939884,-0.8293128562871658,-0.5945397445070784,-0.47173884455030846,-0.6428964992312065,-0.2988937834650643,-0.41071611920628215,9.301934565137179,3.2630610727619356,1,Low,Moderate,2,Medium
E01001591,Greenwich 012C,Greenwich,31.725,Q4,80,13.474349975585938,10.7513427734375,10.620481254377308,0,38.018798828125,4.46014404296875,21.01287841796875,completed,measured,10406.3,3,Moderate,13.0942467676,7.4914092190484,19.00173318,-0.30126961477867525,0.7051153073728467,-0.5573878431388561,-0.6428964992312065,-0.9637645207942291,-1.052419667738869,9.250262761973602,2.995818928799317,1,Low,Moderate,1,Low
E01001592,Greenwich 014B,Greenwich,14.689,Q2,77,6.11382026176948,4.315185546875,5.4560748209303,0,21.221923828125,1.190185546875,9.8388671875,completed,measured,8084.5,3,Moderate,12.5686301837,10.9661345059092,22.50750535,-1.0130886607105298,-0.9404382759661649,-0.9177064605023089,-0.6428964992312065,-0.5640899730114083,-0.6852869671868309,8.997827613017998,3.1573197467560092,1,Low,Moderate,1,Low
E01001593,Greenwich 014C,Greenwich,11.428,Q1_Least,79,6.87920292721519,5.108642578125,5.940173110140521,0,24.90234375,2.8717041015625,9.6649169921875,completed,measured,9665.8,3,Moderate,13.4514418693,27.3873503072985,26.42722304,-0.9390703522635611,-1.2554271369234622,-0.6723055518810548,-0.6428964992312065,1.3247333029701513,-0.27480491896768,9.176452613308825,3.311536061764076,1,Low,Moderate,2,Medium
E01001594,Greenwich 014D,Greenwich,36.347,Q5_Most,80,14.934158325195313,14.07470703125,9.187340949394034,0.40283203125,37.04833984375,6.6650390625,22.2991943359375,completed,measured,15769.5,3,Moderate,11.1343847101,18.9932240386839,21.52356731,-0.16009507611581672,1.151566860683067,0.27492364305447237,-0.6428964992312065,0.3592127672528082,-0.7883272710868641,9.665896385224917,3.114562197032042,2,Medium,Moderate,1,Low
E01001597,Greenwich 031A,Greenwich,15.157,Q2,80,18.135528564453125,14.9871826171875,13.731861965443102,0.030517578125,55.145263671875,6.41326904296875,27.02484130859375,completed,measured,4799.5,2,Poor,8.5667836591,5.1600976837846995,14.60154783,0.14950170536386376,-0.895232882857298,-1.427503453369456,-1.2874476166464521,-1.2319197868006493,-1.5132174184595084,8.476475358137678,2.7473701292053203,1,Low,Poor,1,Low
E01001598,Greenwich 031B,Greenwich,14.161,Q1_Least,80,14.942169189453123,14.7430419921875,8.696438231465939,1.35498046875,40.27099609375,8.3770751953125,19.2108154296875,completed,measured,3458.7,2,Poor,6.45178341037,7.831071617219999,12.04914203,-0.15932036478731265,-0.9914392322941175,-1.6355813249177884,-1.2874476166464521,-0.9246954134028047,-1.7805113522403466,8.148937159090345,2.5687223867798306,1,Low,Poor,1,Low
E01001599,Greenwich 032B,Greenwich,17.402,Q2,80,14.989700317382813,12.213134765625,11.901438591087445,0.103759765625,63.494873046875,7.135009765625,20.1324462890625,completed,measured,3692.2,2,Poor,6.40349060719,5.2185717997718,10.99752158,-0.1547237442381873,-0.6783822257431819,-1.599344613248236,-1.2874476166464521,-1.225193898008083,-1.8906395171759045,8.214248569898473,2.48470009345671,1,Low,Poor,1,Low
E01001600,Greenwich 032C,Greenwich,13.508,Q1_Least,80,12.011795043945313,8.8104248046875,9.896649085706985,0.103759765625,40.3564453125,4.1259765625,16.70379638671875,completed,measured,4980.2,3,Moderate,10.7529181834,10.4538205665797,14.56064891,-0.4427097687541638,-1.0545142786618313,-1.3994607390281797,-0.6428964992312065,-0.6230180392958482,-1.5175004494783957,8.513426104846994,2.744745221608176,1,Low,Moderate,1,Low
E01001601,Greenwich 032D,Greenwich,10.965,Q1_Least,80,13.96881103515625,12.5213623046875,8.69804798803255,1.77001953125,33.837890625,5.96160888671875,21.57745361328125,completed,measured,6232.4,2,Poor,8.15320188103,16.3275454781426,17.98600011,-0.25345148030214204,-1.3001495664307388,-1.2051326432996432,-1.2874476166464521,0.05259748539228712,-1.1587896219019522,8.737677209304541,2.9437018712533494,1,Low,Poor,1,Low
E01001602,Greenwich 031C,Greenwich,32.404,Q4,80,14.043426513671877,12.9425048828125,10.788743413145324,0.994873046875,51.373291015625,5.28564453125,18.29376220703125,completed,measured,8275.6,2,Poor,5.94328259209,31.271741913571503,18.39266293,-0.2462355976423595,0.7707017644688312,-0.8880497769903113,-1.2874476166464521,1.7715290437785214,-1.1162029356939012,9.02118753502921,2.9648947950492843,1,Low,Poor,1,Low
E01001603,Greenwich 031D,Greenwich,36.698,Q5_Most,80,15.506668090820313,10.7025146484375,13.68168786936376,0.74462890625,61.99951171875,7.110595703125,18.61419677734375,completed,measured,8346,2,Poor,6.95477728593,22.9954809514485,21.92178217,-0.10472903983871364,1.185470905514717,-0.8771244472192772,-1.2874476166464521,0.8195657706308107,-0.7466252751035508,9.029657471850737,3.1320876449318917,1,Low,Poor,1,Low
E01001604,Greenwich 027A,Greenwich,13.453,Q1_Least,80,17.308502197265625,7.1807861328125,21.674355778639807,0,80.7373046875,3.05328369140625,20.0958251953125,completed,measured,6530.4,3,Moderate,13.9939592749,10.9880699585553,21.90555903,0.06952198344971165,-1.0598268782793263,-1.1588862189847544,-0.6428964992312065,-0.5615668837329858,-0.7483242004503265,8.784376594390672,3.131379633502344,1,Low,Moderate,1,Low
E01001605,Greenwich 023A,Greenwich,7.194,Q1_Least,80,13.908538818359377,11.6485595703125,8.503401670295194,0.89111328125,38.311767578125,8.81805419921875,17.71697998046875,completed,measured,2298.5,1.5,Very Poor,4.46047658328,8.6739840725071,5.665102697,-0.2592802607737452,-1.6644007147502629,-1.8156320010591775,-1.609723175354075,-0.8277407978361339,-2.449062954312857,7.740446986979978,1.8968853619140642,1,Low,Poor,1,Low
E01001606,Greenwich 023B,Greenwich,6.397,Q1_Least,80,4.7818756103515625,3.070068359375,5.119564449261998,0,23.980712890625,0.67901611328125,8.087158203125,completed,measured,7718.2,1.5,Very Poor,2.96191953953,12.4084606311912,22.47480426,-1.141897810033934,-1.741385112843782,-0.9745523169672209,-1.609723175354075,-0.3981887882307752,-0.6887115021824108,8.951466010706174,3.1559276868274013,1,Low,Poor,1,Low
E01001607,Greenwich 027B,Greenwich,17.855,Q2,80,12.747879028320313,10.16845703125,10.324111451057512,0,41.265869140625,4.99267578125,15.92254638671875,completed,measured,7615.9,2,Poor,9.40882140049,11.8892055840933,19.64152787,-0.37152486496931697,-0.6346257234390863,-0.990428186790755,-1.2874476166464521,-0.45791524399335254,-0.9854188642215786,8.938124741758315,3.0273049625829707,1,Low,Poor,1,Low
E01001610,Greenwich 023C,Greenwich,12.889,Q1_Least,80,29.392547607421875,23.18115234375,24.840307731523552,0.634765625,93.865966796875,7.48748779296875,51.7913818359375,completed,measured,7971.9,1.5,Very Poor,3.52115813024,14.1463309477104,17.54068784,1.23814082058428,-1.11430517253873,-0.93518078056223,-1.609723175354075,-0.19829312007926178,-1.2054237693440142,8.983803570093475,2.9199676597731337,1,Low,Poor,1,Low
E01001611,Greenwich 023D,Greenwich,18.934,Q2,80,14.208908081054688,11.3525390625,11.836090027647431,0.640869140625,64.788818359375,4.88128662109375,23.8189697265625,completed,measured,8781.7,2,Poor,5.39348754361,3.1750377634247,19.92430075,-0.23023227505640065,-0.5304021782158652,-0.8095084503266694,-1.2874476166464521,-1.4602480316238404,-0.9558062236838801,9.080539156439757,3.0409111988518274,1,Low,Poor,1,Low
E01001613,Greenwich 028A,Greenwich,20.04,Q2,80,15.170135498046877,12.0758056640625,14.672986344941853,0,68.10302734375,1.60980224609375,22.28546142578125,completed,measured,2399.4,3,Moderate,10.5169981052,8.5750633849231,11.651025,-0.1372742938390202,-0.42357062954405594,-1.7999733963163176,-0.6428964992312065,-0.8391189868475073,-1.8222031032361496,7.783390669115358,2.537738239558949,1,Low,Moderate,1,Low
E01001614,Greenwich 028B,Greenwich,8.565,Q1_Least,80,19.37660217285156,18.1976318359375,10.647035704137178,0.89111328125,65.85693359375,12.97607421875,21.94366455078125,completed,measured,1691.2,2,Poor,5.69121320835,9.6887880076116,34.4498955,0.26952293565699187,-1.531972095194159,-1.9098784892686809,-1.2874476166464521,-0.7110146481791216,0.5653481951133932,7.4337847364904,3.5681203051599693,1,Low,Poor,3,High
E01001615,Greenwich 028C,Greenwich,20.234,Q2,80,25.47401428222656,22.8790283203125,19.139912697708382,0,67.041015625,8.94012451171875,42.1142578125,completed,measured,2085.3,3,Moderate,10.4681443516,9.8548391422008,9.34580588,0.8591889296956483,-0.4048316418023459,-1.8487183690589568,-0.6428964992312065,-0.6919148901704185,-2.063611066974362,7.643147441135828,2.336581208598418,1,Low,Moderate,1,Low
E01001617,Greenwich 028D,Greenwich,8.775,Q1_Least,80,22.43148803710937,19.122314453125,16.380082213509972,2.44140625,72.802734375,10.16082763671875,28.0059814453125,completed,measured,2345.8,2,Poor,8.7234947726,6.7874511477711,7.796514179,0.5649535671297377,-1.5116876239273596,-1.8082915451192638,-1.2874476166464521,-1.0447361374166206,-2.2258565348910606,7.760807977051705,2.1743555269867576,1,Low,Poor,1,Low
E01001618,Greenwich 030C,Greenwich,23.606,Q3,80,21.0809326171875,17.0654296875,16.29472001371481,0.653076171875,82.757568359375,11.114501953125,24.8260498046875,completed,measured,5481.7,2,Poor,5.80582415415,23.1132615528843,18.3138394,0.4343446153470516,-0.07912098888974042,-1.3216332833438953,-1.2874476166464521,0.8331132901410424,-1.1244575209985546,8.609352959334837,2.960821906298391,1,Low,Poor,1,Low
E01001619,Greenwich 030D,Greenwich,14.743,Q2,80,15.175857543945313,14.7308349609375,10.193826262611084,0.653076171875,38.580322265625,5.50537109375,23.76251220703125,completed,measured,6091.8,3,Moderate,10.2405736104,9.9933057912622,23.54168045,-0.1367209286043745,-0.935222269068988,-1.2269522649730438,-0.6428964992312065,-0.6759879921345121,-0.576985720301562,8.714863025156992,3.2003729149333644,1,Low,Moderate,1,Low
E01001620,Greenwich 025A,Greenwich,31.693,Q4,80,22.045822143554688,21.063232421875,11.285689408267093,0.396728515625,74.029541015625,14.3157958984375,28.912353515625,completed,measured,6068.3,2,Poor,8.86782026303,26.9237255201486,15.83149501,0.5276567503146052,0.7020243403226677,-1.2305992145414997,-1.2874476166464521,1.2714056261475473,-1.384414459272984,8.710998556151479,2.8232518343229174,1,Low,Poor,1,Low
E01001621,Greenwich 025B,Greenwich,31.869,Q4,80,22.352752685546875,16.2109375,17.575953110325266,0.006103515625,84.1796875,9.564208984375,30.55572509765625,completed,measured,4561.1,3,Moderate,14.6468347547,9.180636725834,9.898480043,0.5573392615010105,0.7190246590986517,-1.464500592821367,-0.6428964992312065,-0.7694639116410993,-2.0057337297863245,8.425538322814523,2.3886233339153264,1,Low,Moderate,1,Low
E01001623,Greenwich 025C,Greenwich,24.743,Q3,78,25.31769581330128,20.947265625,17.563361216970648,0.537109375,83.538818359375,14.29901123046875,31.1065673828125,completed,measured,6526.9,2,Poor,8.94122740843,12.6828896953994,14.26991602,0.8440717482239054,0.030704934111929618,-1.1594293816864394,-1.2874476166464521,-0.3666230375365769,-1.547946680970101,8.783840577899161,2.725884619542857,1,Low,Poor,1,Low
E01001624,Greenwich 025D,Greenwich,25.331,Q3,80,20.49713134765625,16.033935546875,12.475051999097206,3.33251953125,47.10693359375,11.3861083984375,28.69110107421875,completed,measured,7254.9,2,Poor,7.05449311541,24.9922672418336,18.15017071,0.37788660500691396,0.08750145365896768,-1.0464515397359726,-1.2874476166464521,1.0492428218343617,-1.1415972908528842,8.889570210002098,2.9523116299472356,1,Low,Poor,1,Low
E01001625,Greenwich 025E,Greenwich,40.633,Q5_Most,80,20.870513916015625,18.5882568359375,11.431161101980994,3.55224609375,50.28076171875,12.8173828125,28.558349609375,completed,measured,6622,2,Poor,7.59737856912,28.0769532164106,14.81576108,0.4139955311183402,1.5655632599664082,-1.1446708751349428,-1.2874476166464521,1.4040537407300238,-1.490784503497288,8.798303718484979,2.761006979532668,1,Low,Poor,1,Low
E01001629,Greenwich 009A,Greenwich,30.377,Q4,80,12.869796752929688,12.1246337890625,9.886403915172776,0,45.843505859375,4.47235107421875,18.98651123046875,completed,measured,10418.5,6,Excellent,37.1006470837,20.3116395888858,25.60525259,-0.35973449636979526,0.5749083203840587,-0.5554945331501258,1.2907568530145304,0.5108613424104833,-0.36088359620313615,9.251434329511145,3.2811086620833243,1,Low,Good,2,Medium
E01001632,Greenwich 007C,Greenwich,18.55,Q2,80,6.35284423828125,5.096435546875,5.493451606854006,0,22.271728515625,1.69219970703125,9.9639892578125,completed,measured,16926.9,4,Good,18.5000851648,10.7536874913084,41.26625456,-0.9899732294126881,-0.5674937828180125,0.45453978903451403,0.0016546181840391264,-0.5885263406314499,1.2791733349912517,9.736718427268176,3.7439890031297542,3,High,Moderate,3,High
E01001633,Greenwich 009B,Greenwich,34.156,Q5_Most,80,5.352706909179688,3.9794921875,4.524933475161094,0,16.73583984375,1.9561767578125,8.7066650390625,completed,measured,17734.4,3,Moderate,11.1785394442,17.3948605901724,30.4618878,-1.0866940942256604,0.9399322104661275,0.5798551837803957,-0.6428964992312065,0.17536364660662254,0.14771465655879817,9.783317921224594,3.4487769021871015,3,High,Moderate,2,Medium
E01001634,Greenwich 009C,Greenwich,41.733,Q5_Most,80,5.3615570068359375,2.5604248046875,6.086819804210884,0,22.271728515625,0.0244140625,10.78033447265625,completed,measured,14952.6,4,Good,17.0943074921,10.2366283692022,20.85761321,-1.0858382226627414,1.6718152523163086,0.14814946848120833,0.0016546181840391264,-0.6480002137419995,-0.8580675494965424,9.612707352506106,3.0845492915173476,2,Medium,Moderate,1,Low
E01001635,Greenwich 007D,Greenwich,23.232,Q3,80,13.402252197265623,13.507080078125,8.184038776904504,0,35.7666015625,7.02667236328125,19.46258544921875,completed,measured,7798.9,2,Poor,7.45055447232,17.163546860548802,15.34596009,-0.30824201673521356,-0.11524666628870697,-0.9620285369597996,-1.2874476166464521,0.14875716619424095,-1.4352608171502321,8.96186619208268,2.7939807775150367,1,Low,Poor,1,Low
E01001636,Greenwich 007E,Greenwich,25.682,Q3,80,8.747711181640625,7.5103759765625,7.61221466445545,0,34.04541015625,2.87628173828125,12.33673095703125,completed,measured,13482.8,2,Poor,9.46805088246,22.101992684397597,43.24595334,-0.7583714332055631,0.1214054984906178,-0.0799478283577973,-1.2874476166464521,0.716793755693927,1.4864920437198268,9.509244243850002,3.7897639173286346,2,Medium,Poor,3,High
E01001637,Greenwich 009D,Greenwich,27.056,Q3,80,12.251205444335938,7.757568359375,10.24009097450861,0.128173828125,38.2568359375,3.961181640625,22.12371826171875,completed,measured,9698.4,2,Poor,8.00109963664,5.6837010035454005,18.40654638,-0.4195569673365799,0.2541238962076761,-0.667246379288218,-1.2874476166464521,-1.1716931781434785,-1.114749028182427,9.17981930690823,2.9656104514164863,1,Low,Poor,1,Low
E01001638,Greenwich 038A,Greenwich,28.086,Q4,80,9.6613311767578125,5.3558349609375,10.674557734808111,0,46.1181640625,1.20391845703125,15.53497314453125,completed,measured,16248.8,6,Excellent,25.5282447681,29.372107382409094,24.13352804,-0.6700174507404366,0.3536143981353104,0.3493058953166408,1.2907568530145304,1.553026713517792,-0.5150060497766757,9.695835879989836,3.2242027332653955,3,High,Good,1,Low
E01001641,Greenwich 038B,Greenwich,16.332,Q2,80,24.1827392578125,15.51513671875,25.444493217326222,0,91.10107421875,2.3895263671875,37.77618408203125,completed,measured,5024.2,5,Very Good,20.3275185671,12.5260961953083,38.57173633,0.7343128417438937,-0.7817364364835401,-1.3926324079212833,0.6462057355992847,-0.3846579513990224,0.9969970535626163,8.522220533130263,3.678115134394201,1,Low,Good,3,High
E01001642,Greenwich 038C,Greenwich,11.497,Q1_Least,80,36.24847412109375,31.5521240234375,25.39728643807938,0,91.10107421875,14.83917236328125,60.8642578125,completed,measured,1448.3,2,Poor,9.18911846382,7.8811280470398994,5.688501099,1.9011609101275952,-1.2487622392215139,-1.9475739807656156,-1.2874476166464521,-0.9189377550844502,-2.4466126186668697,7.278835960228471,1.900389798065369,1,Low,Poor,1,Low
